t,y,x,vertex_id,is_tip,origin,vertex_connected
500,937,244,2660,1,0,0
500,938,61,2663,1,2,0
500,938,469,2666,1,0,0
500,938,801,2669,1,0,0
500,938,1131,2671,1,0,0
500,939,99,2673,1,2,0
500,939,165,2675,1,2,0
500,939,831,2679,1,0,0
500,940,465,2687,1,0,0
500,940,1178,2689,1,0,0
500,941,71,2692,1,2,0
500,941,189,2694,1,2,0
500,941,641,2697,1,0,0
500,941,847,2698,1,0,0
500,942,425,2702,1,0,0
500,942,474,2703,1,0,0
500,942,1045,2706,1,0,0
500,942,1189,2708,1,0,0
500,943,249,2711,1,0,0
500,943,1040,2713,1,0,0
500,943,1238,2715,1,0,0
500,944,483,2718,1,0,0
500,944,916,2721,1,0,0
500,944,1100,2722,1,0,0
500,944,1188,2724,1,0,0
500,944,1277,2725,1,0,0
500,945,828,2730,1,0,0
500,945,1052,2733,1,0,0
500,947,161,2740,1,2,0
500,947,744,2742,1,0,0
500,948,383,2748,1,0,0
500,949,239,2753,1,0,0
500,949,453,2755,1,0,0
500,949,658,2757,1,0,0
500,950,192,2758,1,2,0
500,950,667,2763,1,0,0
500,950,724,2766,1,0,0
500,951,579,2769,1,0,0
500,951,1221,2772,1,0,0
500,951,1237,2774,1,0,0
500,952,653,2776,1,0,0
500,954,879,2786,1,0,0
500,954,1098,2787,1,0,0
500,955,138,2789,1,2,0
500,955,246,2790,1,0,0
500,955,755,2796,1,0,0
500,956,377,2799,1,0,0
500,956,468,2800,1,0,0
500,959,455,2816,1,0,0
500,959,1222,2818,1,0,0
500,960,633,2822,1,0,0
500,960,739,2824,1,0,0
500,960,1112,2826,1,0,0
500,960,1152,2827,1,0,0
500,961,201,2830,1,2,0
500,961,260,2831,1,0,0
500,961,644,2834,1,0,0
500,961,728,2835,1,0,0
500,962,327,2836,1,0,0
500,962,1159,2839,1,0,0
500,962,1222,2840,1,0,0
500,963,367,2842,1,0,0
500,963,779,2843,1,0,0
500,964,134,2845,1,2,0
500,964,151,2846,1,2,0
500,964,177,2847,1,2,0
500,964,1099,2850,1,0,0
500,965,374,2852,1,0,0
500,965,490,2853,1,0,0
500,965,1192,2855,1,0,0
500,966,1114,2856,1,0,0
500,967,997,2860,1,0,0
500,967,1105,2861,1,0,0
500,970,40,2866,1,2,0
500,970,1129,2869,1,0,0
500,970,1280,2870,1,2,0
500,971,1114,2872,1,0,0
500,972,317,2874,1,0,0
500,972,1199,2878,1,0,0
500,973,169,2879,1,2,0
500,973,229,2880,1,0,0
500,973,545,2882,1,0,0
500,974,133,2885,1,2,0
500,974,252,2887,1,0,0
500,974,1270,2890,1,2,0
500,975,1175,2892,1,0,0
500,975,1193,2893,1,0,0
500,976,636,2898,1,0,0
500,977,211,2900,1,2,0
500,977,628,2901,1,0,0
500,977,1326,2904,1,2,0
500,979,508,2915,1,0,0
500,979,749,2916,1,0,0
500,980,1173,2922,1,0,0
500,981,424,2925,1,0,0
500,981,1270,2932,1,2,0
500,983,333,2941,1,0,0
500,983,506,2943,1,0,0
500,985,1344,2954,1,2,0
500,986,321,2955,1,0,0
500,986,1204,2957,1,0,0
500,987,563,2962,1,0,0
500,987,1049,2965,1,0,0
500,987,1083,2966,1,0,0
500,987,1228,2969,1,2,0
500,988,217,2971,1,2,0
500,988,544,2972,1,0,0
500,988,1093,2974,1,0,0
500,989,133,2976,1,2,0
500,989,261,2977,1,0,0
500,989,1062,2982,1,0,0
500,990,181,2987,1,2,0
500,990,488,2989,1,0,0
500,990,793,2992,1,0,0
500,991,189,2996,1,2,0
500,991,312,2997,1,0,0
500,993,783,3015,1,0,0
500,993,1244,3024,1,0,0
500,994,433,3029,1,0,0
500,994,1264,3035,1,2,0
500,995,455,3037,1,0,0
500,995,504,3038,1,0,0
500,996,199,3043,1,2,0
500,996,1093,3046,1,0,0
500,996,1156,3048,1,0,0
500,997,48,3050,1,2,0
500,997,618,3051,1,0,0
500,999,741,3068,1,0,0
500,999,1112,3070,1,0,0
500,999,1128,3071,1,0,0
500,1000,49,3075,1,2,0
500,1000,1194,3081,1,0,0
500,1000,1236,3083,1,0,0
500,1001,285,3086,1,0,0
500,1001,510,3087,1,0,0
500,1001,715,3091,1,0,0
500,1001,949,3092,1,0,0
500,1001,1177,3094,1,0,0
500,1002,1341,3102,1,2,0
500,1003,502,3105,1,0,0
500,1003,702,3106,1,0,0
500,1003,1132,3108,1,0,0
500,1004,428,3112,1,0,0
500,1004,684,3113,1,0,0
500,1004,780,3114,1,0,0
500,1004,804,3115,1,0,0
500,1004,955,3117,1,0,0
500,1004,1033,3118,1,0,0
500,1004,1282,3123,1,2,0
500,1005,652,3126,1,0,0
500,1005,1184,3128,1,0,0
500,1005,1218,3129,1,0,0
500,1006,489,3134,1,0,0
500,1006,1129,3135,1,0,0
500,1006,1191,3136,1,0,0
500,1007,562,3139,1,0,0
500,1007,781,3141,1,0,0
500,1008,394,3144,1,0,0
500,1009,327,3150,1,0,0
500,1009,345,3152,1,0,0
500,1009,432,3153,1,0,0
500,1009,469,3154,1,0,0
500,1010,166,3157,1,2,0
500,1010,1123,3161,1,0,0
500,1010,1196,3163,1,0,0
500,1011,801,3168,1,0,0
500,1011,820,3170,1,0,0
500,1012,282,3174,1,0,0
500,1012,538,3177,1,0,0
500,1012,825,3178,1,0,0
500,1014,689,3186,1,0,0
500,1015,125,3192,1,2,0
500,1015,962,3198,1,0,0
500,1015,1157,3199,1,0,0
500,1015,1205,3200,1,0,0
500,1016,504,3204,1,0,0
500,1016,912,3207,1,0,0
500,1018,265,3213,1,0,0
500,1018,333,3215,1,0,0
500,1018,1249,3220,1,2,0
500,1019,304,3221,1,0,0
500,1019,310,3222,1,0,0
500,1019,1157,3227,1,0,0
500,1019,1351,3229,1,2,0
500,1020,78,3230,1,2,0
500,1020,88,3231,1,2,0
500,1020,485,3234,1,0,0
500,1020,581,3235,1,0,0
500,1020,641,3237,1,0,0
500,1020,1129,3242,1,0,0
500,1021,382,3245,1,0,0
500,1021,409,3247,1,0,0
500,1023,1241,3256,1,2,0
500,1025,274,3259,1,0,0
500,1025,298,3260,1,0,0
500,1026,268,3268,1,0,0
500,1026,301,3269,1,0,0
500,1026,358,3271,1,0,0
500,1026,406,3272,1,0,0
500,1027,398,3274,1,0,0
500,1027,850,3278,1,0,0
500,1029,426,3284,1,0,0
500,1029,595,3285,1,0,0
500,1029,935,3287,1,0,0
500,1030,135,3289,1,2,0
500,1031,340,3293,1,0,0
500,1031,420,3295,1,0,0
500,1031,492,3298,1,0,0
500,1031,976,3302,1,0,0
500,1032,457,3304,1,0,0
500,1032,1269,3311,1,2,0
500,1033,100,3312,1,2,0
500,1033,279,3313,1,0,0
500,1033,486,3314,1,0,0
500,1035,494,3319,1,0,0
500,1036,426,3326,1,0,0
500,1037,125,3329,1,2,0
500,1037,278,3330,1,0,0
500,1037,947,3334,1,0,0
500,1037,1148,3335,1,0,0
500,1039,988,3342,1,0,0
500,1040,464,3345,1,0,0
500,1040,475,3346,1,0,0
500,1041,299,3351,1,0,0
500,1041,345,3352,1,0,0
500,1041,732,3354,1,0,0
500,1041,952,3355,1,0,0
500,1042,743,3359,1,0,0
500,1043,434,3365,1,0,0
500,1044,651,3369,1,0,0
500,1046,786,3381,1,0,0
500,1046,1075,3382,1,0,0
500,1047,342,3384,1,0,0
500,1047,601,3385,1,0,0
500,1048,282,3389,1,0,0
500,1048,332,3391,1,0,0
500,1048,995,3396,1,0,0
500,1049,726,3399,1,0,0
500,1049,950,3401,1,0,0
500,1049,1070,3402,1,0,0
500,1049,1166,3403,1,0,0
500,1051,615,3414,1,0,0
500,1051,1078,3417,1,0,0
500,1051,1146,3418,1,0,0
500,1052,426,3421,1,0,0
500,1053,317,3426,1,0,0
500,1053,544,3430,1,0,0
500,1053,552,3431,1,0,0
500,1054,1328,3442,1,2,0
500,1055,615,3444,1,0,0
500,1056,415,3448,1,0,0
500,1056,1024,3453,1,0,0
500,1057,303,3456,1,0,0
500,1057,379,3457,1,0,0
500,1058,394,3462,1,0,0
500,1059,403,3465,1,0,0
500,1059,1193,3473,1,0,0
500,1059,1205,3475,1,0,0
500,1060,741,3480,1,0,0
500,1060,1308,3483,1,2,0
500,1061,983,3485,1,0,0
500,1061,1153,3487,1,0,0
500,1062,584,3489,1,0,0
500,1062,617,3491,1,0,0
500,1063,1015,3497,1,0,0
500,1063,1160,3498,1,0,0
500,1063,1222,3500,1,2,0
500,1065,1300,3506,1,2,0
500,1066,977,3508,1,0,0
500,1067,961,3513,1,0,0
500,1068,647,3519,1,0,0
500,1069,295,3523,1,0,0
500,1069,356,3524,1,0,0
500,1069,424,3526,1,0,0
500,1070,956,3529,1,0,0
500,1071,288,3530,1,0,0
500,1071,394,3531,1,0,0
500,1071,432,3532,1,0,0
500,1071,791,3534,1,0,0
500,1071,1048,3538,1,0,0
500,1072,385,3540,1,0,0
500,1074,862,3546,1,0,0
500,1075,707,3547,1,0,0
500,1075,947,3548,1,0,0
500,1076,356,3552,1,0,0
500,1076,373,3553,1,0,0
500,1077,830,3557,1,0,0
500,1077,1081,3558,1,0,0
500,1078,707,3564,1,0,0
500,1079,331,3565,1,0,0
500,1079,1093,3567,1,0,0
500,1079,1235,3568,1,2,0
500,1080,535,3572,1,0,0
500,1080,790,3573,1,0,0
500,1081,527,3577,1,0,0
500,1082,509,3581,1,0,0
500,1082,569,3582,1,0,0
500,1082,852,3583,1,0,0
500,1082,1079,3585,1,0,0
500,1082,1207,3587,1,2,0
500,1084,482,3590,1,0,0
500,1085,343,3595,1,0,0
500,1085,355,3596,1,0,0
500,1085,917,3599,1,0,0
500,1086,373,3603,1,0,0
500,1086,679,3605,1,0,0
500,1088,330,3609,1,0,0
500,1089,472,3616,1,0,0
500,1089,483,3617,1,0,0
500,1089,725,3619,1,0,0
500,1089,992,3620,1,0,0
500,1089,1159,3621,1,0,0
500,1092,311,3626,1,0,0
500,1092,506,3627,1,0,0
500,1092,1171,3630,1,0,0
500,1094,700,3636,1,0,0
500,1095,338,3637,1,0,0
500,1095,1209,3640,1,2,0
500,1097,624,3643,1,0,0
500,1097,833,3644,1,0,0
500,1097,905,3645,1,0,0
500,1098,367,3649,1,0,0
500,1098,989,3652,1,0,0
500,1099,353,3654,1,0,0
500,1099,1306,3659,1,2,0
500,1102,337,3665,1,0,0
500,1102,343,3666,1,0,0
500,1102,593,3667,1,0,0
500,1103,1054,3671,1,0,0
500,1104,356,3672,1,0,0
500,1104,518,3674,1,0,0
500,1104,664,3675,1,0,0
500,1104,973,3677,1,0,0
500,1104,997,3678,1,0,0
500,1105,364,3680,1,0,0
500,1106,906,3685,1,0,0
500,1106,979,3686,1,0,0
500,1106,1005,3687,1,0,0
500,1106,1234,3688,1,2,0
500,1107,558,3689,1,0,0
500,1107,1001,3691,1,0,0
500,1108,667,3693,1,0,0
500,1108,987,3695,1,0,0
500,1109,815,3697,1,0,0
500,1110,474,3698,1,0,0
500,1110,536,3699,1,0,0
500,1110,702,3701,1,0,0
500,1110,1190,3703,1,2,0
500,1111,506,3705,1,0,0
500,1111,1241,3707,1,2,0
500,1113,1294,3712,1,2,0
500,1114,422,3713,1,0,0
500,1114,737,3715,1,0,0
500,1115,419,3718,1,0,0
500,1115,735,3722,1,0,0
500,1115,767,3723,1,0,0
500,1115,1035,3724,1,0,0
500,1117,407,3727,1,0,0
500,1117,561,3729,1,0,0
500,1118,495,3731,1,0,0
500,1119,1198,3738,1,2,0
500,1120,943,3741,1,0,0
500,1121,447,3743,1,0,0
500,1121,835,3748,1,0,0
500,1121,867,3749,1,0,0
500,1123,513,3756,1,0,0
500,1123,948,3761,1,0,0
500,1124,403,3762,1,0,0
500,1125,481,3767,1,0,0
500,1125,1085,3771,1,0,0
500,1126,674,3775,1,0,0
500,1128,422,3781,1,0,0
500,1128,521,3783,1,0,0
500,1128,537,3784,1,0,0
500,1128,728,3785,1,0,0
500,1128,909,3786,1,0,0
500,1129,892,3788,1,0,0
500,1129,1096,3790,1,0,0
500,1131,772,3798,1,0,0
500,1131,780,3799,1,0,0
500,1132,395,3800,1,0,0
500,1132,605,3803,1,0,0
500,1132,929,3806,1,0,0
500,1133,587,3810,1,0,0
500,1133,690,3811,1,0,0
500,1136,443,3822,1,0,0
500,1136,452,3823,1,0,0
500,1137,552,3825,1,0,0
500,1137,734,3826,1,0,0
500,1138,479,3827,1,0,0
500,1138,1033,3829,1,0,0
500,1139,915,3833,1,0,0
500,1139,1093,3834,1,0,0
500,1140,402,3835,1,0,0
500,1141,591,3841,1,0,0
500,1142,954,3849,1,0,0
500,1143,419,3851,1,0,0
500,1143,686,3855,1,0,0
500,1144,427,3859,1,0,0
500,1144,770,3864,1,0,0
500,1145,807,3869,1,0,0
500,1145,1096,3870,1,0,0
500,1146,595,3874,1,0,0
500,1147,461,3876,1,0,0
500,1147,1026,3877,1,0,0
500,1147,1037,3878,1,0,0
500,1149,659,3881,1,0,0
500,1149,703,3883,1,0,0
500,1152,749,3896,1,0,0
500,1153,499,3897,1,0,0
500,1153,607,3898,1,0,0
500,1153,1042,3899,1,0,0
500,1154,431,3900,1,0,0
500,1156,597,3908,1,0,0
500,1157,411,3912,1,0,0
500,1159,683,3920,1,0,0
500,1160,699,3921,1,0,0
500,1160,885,3922,1,0,0
500,1160,933,3923,1,0,0
500,1160,980,3924,1,0,0
500,1160,1110,3925,1,0,0
500,1161,412,3926,1,0,0
500,1161,1057,3931,1,0,0
500,1163,1113,3941,1,0,0
500,1164,651,3942,1,0,0
500,1164,917,3943,1,0,0
500,1164,1066,3944,1,0,0
500,1165,450,3946,1,0,0
500,1165,493,3947,1,0,0
500,1165,610,3949,1,0,0
500,1165,687,3950,1,0,0
500,1166,415,3953,1,0,0
500,1166,440,3954,1,0,0
500,1166,727,3958,1,0,0
500,1166,1039,3960,1,0,0
500,1167,475,3962,1,0,0
500,1167,1049,3966,1,0,0
500,1168,437,3967,1,0,0
500,1168,699,3970,1,0,0
500,1169,430,3976,1,0,0
500,1169,991,3980,1,0,0
500,1170,702,3982,1,0,0
500,1170,976,3983,1,0,0
500,1171,496,3986,1,0,0
500,1171,869,3990,1,0,0
500,1171,1046,3994,1,0,0
500,1171,1061,3995,1,0,0
500,1172,576,3999,1,0,0
500,1172,1123,4001,1,2,0
500,1173,878,4005,1,0,0
500,1174,978,4010,1,0,0
500,1176,737,4018,1,0,0
500,1176,742,4019,1,0,0
500,1177,676,4022,1,0,0
500,1177,753,4024,1,0,0
500,1177,966,4025,1,0,0
500,1178,573,4027,1,0,0
500,1178,1079,4029,1,2,0
500,1180,775,4034,1,0,0
500,1180,963,4035,1,0,0
500,1180,1066,4037,1,0,0
500,1181,433,4038,1,0,0
500,1181,648,4039,1,0,0
500,1181,965,4042,1,0,0
500,1182,423,4043,1,0,0
500,1182,594,4044,1,0,0
500,1182,724,4046,1,0,0
500,1183,455,4047,1,0,0
500,1183,671,4048,1,0,0
500,1183,983,4050,1,0,0
500,1183,1060,4051,1,0,0
500,1184,593,4053,1,0,0
500,1184,737,4055,1,0,0
500,1185,499,4057,1,0,0
500,1185,986,4059,1,0,0
500,1186,975,4067,1,0,0
500,1186,1053,4068,1,0,0
500,1186,1125,4069,1,2,0
500,1187,889,4070,1,0,0
500,1188,427,4071,1,0,0
500,1189,464,4076,1,0,0
500,1190,935,4083,1,0,0
500,1191,530,4086,1,0,0
500,1191,720,4088,1,0,0
500,1192,431,4090,1,0,0
500,1192,635,4092,1,0,0
500,1192,950,4094,1,0,0
500,1193,466,4095,1,0,0
500,1193,565,4096,1,0,0
500,1195,450,4101,1,0,0
500,1195,729,4104,1,0,0
500,1195,837,4105,1,0,0
500,1195,908,4107,1,0,0
500,1195,1076,4110,1,2,0
500,1196,774,4113,1,0,0
500,1196,857,4115,1,0,0
500,1197,436,4118,1,0,0
500,1197,558,4119,1,0,0
500,1197,598,4120,1,0,0
500,1197,982,4123,1,0,0
500,1198,481,4124,1,0,0
500,1198,1082,4127,1,2,0
500,1199,752,4129,1,0,0
500,1199,939,4131,1,0,0
500,1199,1109,4132,1,2,0
500,1200,706,4135,1,0,0
500,1202,1098,4142,1,2,0
500,1203,852,4144,1,0,0
500,1204,780,4145,1,0,0
500,1204,910,4148,1,0,0
500,1205,567,4149,1,0,0
500,1205,593,4150,1,0,0
500,1206,466,4151,1,0,0
500,1206,506,4155,1,0,0
500,1208,830,4164,1,0,0
500,1208,867,4165,1,0,0
500,1208,930,4166,1,0,0
500,1210,790,4174,1,0,0
500,1210,813,4175,1,0,0
500,1211,639,4177,1,0,0
500,1211,896,4179,1,0,0
500,1211,899,4180,1,0,0
500,1212,466,4181,1,0,0
500,1212,512,4182,1,0,0
500,1212,674,4184,1,0,0
500,1214,751,4188,1,0,0
500,1214,852,4189,1,0,0
500,1214,955,4193,1,0,0
500,1214,1002,4194,1,0,0
500,1215,905,4197,1,0,0
500,1216,477,4198,1,0,0
500,1216,558,4199,1,0,0
500,1218,522,4206,1,0,0
500,1219,513,4214,1,0,0
500,1220,528,4216,1,0,0
500,1220,589,4218,1,0,0
500,1221,504,4224,1,0,0
500,1221,821,4226,1,0,0
500,1222,575,4228,1,0,0
500,1222,879,4231,1,0,0
500,1222,983,4232,1,0,0
500,1223,863,4233,1,0,0
500,1224,555,4234,1,0,0
500,1226,677,4240,1,0,0
500,1226,1025,4243,1,0,0
500,1228,742,4248,1,0,0
500,1228,896,4250,1,0,0
500,1229,705,4253,1,0,0
500,1229,785,4254,1,0,0
500,1229,810,4255,1,0,0
500,1230,968,4258,1,0,0
500,1231,535,4260,1,0,0
500,1231,570,4262,1,0,0
500,1232,945,4267,1,0,0
500,1233,523,4269,1,0,0
500,1233,895,4270,1,0,0
500,1234,635,4272,1,0,0
500,1234,929,4273,1,0,0
500,1235,888,4276,1,0,0
500,1235,891,4277,1,0,0
500,1236,713,4279,1,0,0
500,1237,847,4284,1,0,0
500,1238,725,4286,1,0,0
500,1238,910,4287,1,0,0
500,1239,420,4288,1,2,0
500,1239,497,4289,1,0,0
500,1239,923,4295,1,0,0
500,1240,975,4298,1,0,0
500,1240,995,4299,1,0,0
500,1241,619,4301,1,0,0
500,1241,925,4304,1,0,0
500,1242,439,4305,1,2,0
500,1242,796,4309,1,0,0
500,1242,878,4310,1,0,0
500,1242,893,4311,1,0,0
500,1243,754,4315,1,0,0
500,1243,1008,4317,1,0,0
500,1244,517,4318,1,0,0
500,1244,544,4319,1,0,0
500,1244,660,4321,1,0,0
500,1244,853,4323,1,0,0
500,1245,565,4324,1,0,0
500,1245,802,4327,1,0,0
500,1245,1025,4331,1,0,0
500,1247,452,4334,1,2,0
500,1247,630,4338,1,0,0
500,1247,933,4340,1,0,0
500,1247,983,4341,1,0,0
500,1249,795,4348,1,0,0
500,1249,999,4351,1,0,0
500,1250,860,4355,1,0,0
500,1251,551,4359,1,0,0
500,1251,656,4361,1,0,0
500,1251,782,4362,1,0,0
500,1251,886,4363,1,0,0
500,1251,1009,4366,1,0,0
500,1251,1015,4367,1,0,0
500,1252,788,4370,1,0,0
500,1252,875,4371,1,0,0
500,1252,951,4372,1,0,0
500,1253,557,4375,1,0,0
500,1254,615,4381,1,0,0
500,1254,688,4382,1,0,0
500,1254,856,4383,1,0,0
500,1255,873,4392,1,0,0
500,1255,944,4394,1,0,0
500,1256,622,4398,1,0,0
500,1257,498,4402,1,0,0
500,1257,922,4404,1,0,0
500,1258,1007,4408,1,0,0
500,1259,521,4409,1,0,0
500,1259,635,4410,1,0,0
500,1259,660,4411,1,0,0
500,1259,737,4412,1,0,0
500,1261,533,4421,1,0,0
500,1261,544,4422,1,0,0
500,1261,949,4425,1,0,0
500,1261,1024,4426,1,0,0
500,1262,723,4427,1,0,0
500,1262,882,4428,1,0,0
500,1263,554,4431,1,0,0
500,1263,609,4432,1,0,0
500,1264,805,4437,1,2,0
500,1264,859,4438,1,0,0
500,1265,739,4446,1,0,0
500,1266,606,4447,1,0,0
500,1266,632,4448,1,0,0
500,1266,718,4449,1,0,0
500,1266,772,4450,1,0,0
500,1266,952,4451,1,0,0
500,1267,475,4452,1,0,0
500,1267,834,4455,1,0,0
500,1267,884,4456,1,0,0
500,1267,945,4459,1,0,0
500,1268,558,4463,1,0,0
500,1268,1010,4468,1,0,0
500,1270,1011,4475,1,0,0
500,1271,475,4476,1,2,0
500,1271,924,4480,1,0,0
500,1272,494,4482,1,0,0
500,1272,1019,4486,1,0,0
500,1273,508,4488,1,0,0
500,1273,687,4490,1,0,0
500,1273,907,4491,1,0,0
500,1274,876,4495,1,0,0
500,1275,519,4501,1,0,0
500,1275,580,4502,1,0,0
500,1275,729,4507,1,0,0
500,1275,1020,4511,1,0,0
500,1276,586,4513,1,0,0
500,1276,632,4514,1,2,0
500,1276,924,4515,1,0,0
500,1276,940,4516,1,0,0
500,1277,654,4519,1,0,0
500,1277,892,4521,1,0,0
500,1278,640,4523,1,0,0
500,1278,982,4526,1,0,0
500,1279,405,4527,1,2,0
500,1279,611,4528,1,0,0
500,1279,626,4529,1,0,0
500,1279,660,4530,1,0,0
500,1279,688,4531,1,0,0
500,1279,736,4532,1,0,0
500,1279,880,4534,1,0,0
500,1281,573,4541,1,0,0
500,1281,887,4543,1,0,0
500,1282,525,4544,1,0,0
500,1282,659,4548,1,0,0
500,1283,420,4550,1,2,0
500,1283,774,4554,1,2,0
500,1284,641,4560,1,0,0
500,1284,749,4561,1,0,0
500,1284,897,4562,1,0,0
500,1286,818,4566,1,0,0
500,1286,904,4567,1,0,0
500,1287,872,4569,1,2,0
500,1288,685,4573,1,0,0
500,1288,966,4574,1,0,0
500,1289,614,4577,1,2,0
500,1289,675,4578,1,0,0
500,1289,981,4583,1,0,0
500,1290,627,4587,1,2,0
500,1290,971,4588,1,0,0
500,1290,985,4589,1,0,0
500,1292,473,4594,1,2,0
500,1292,590,4597,1,0,0
500,1292,768,4598,1,2,0
500,1292,834,4599,1,0,0
500,1293,574,4601,1,0,0
500,1293,703,4602,1,0,0
500,1294,684,4603,1,0,0
500,1296,588,4610,1,0,0
500,1296,650,4612,1,0,0
500,1296,696,4613,1,0,0
500,1296,899,4614,1,2,0
500,1297,565,4616,1,0,0
500,1297,837,4617,1,2,0
500,1297,991,4618,1,0,0
500,1303,420,4624,1,2,0
500,1303,546,4625,1,2,0
500,1303,1026,4627,1,2,0
500,1304,526,4628,1,0,0
500,1305,703,4630,1,0,0
500,1307,977,4633,1,2,0
500,1308,729,4635,1,0,0
500,1309,967,4636,1,2,0
500,1310,837,4638,1,2,0
500,1311,528,4640,1,2,0
500,1314,652,4643,1,2,0
500,1314,960,4644,1,2,0
500,1315,491,4646,1,2,0
500,1317,793,4650,1,2,0
500,1318,1038,4654,1,2,0
500,1319,507,4655,1,2,0
500,1319,893,4656,1,2,0
500,1319,951,4657,1,2,0
500,1319,991,4658,1,2,0
500,1320,847,4660,1,2,0
500,1322,1051,4661,1,2,0
500,1323,558,4664,1,2,0
500,1329,876,4671,1,2,0
500,1330,823,4674,1,2,0
500,1330,1053,4678,1,2,0
500,1338,529,4682,1,2,0
500,1340,551,4683,1,2,0
500,1341,1044,4684,1,2,0
500,1352,1050,4686,1,2,0
500,1356,954,4687,1,2,0
500,1369,952,4695,1,2,0
500,1371,1027,4697,1,2,0
500,1394,972,4708,1,2,0
500,1396,997,4709,1,2,0
500,1398,986,4710,1,2,0
500,227,553,4,0,0,0
500,237,569,7,0,0,0
500,244,565,10,0,0,1
500,245,541,11,0,0,0
500,245,566,12,0,0,1
500,276,560,13,0,0,0
500,299,1084,22,0,0,0
500,304,1076,25,0,0,0
500,307,1103,28,0,0,0
500,308,1105,29,0,0,0
500,309,535,31,0,0,0
500,309,1103,32,0,0,1
500,310,512,33,0,0,0
500,310,561,34,0,0,0
500,310,1102,35,0,0,1
500,311,552,36,0,0,0
500,311,1079,38,0,0,0
500,313,1111,40,0,0,0
500,315,510,41,0,0,0
500,315,1105,42,0,0,0
500,316,558,43,0,0,0
500,317,521,47,0,0,0
500,318,1117,48,0,0,0
500,321,1095,50,0,0,0
500,321,1101,51,0,0,0
500,322,544,54,0,0,1
500,322,1121,55,0,0,0
500,323,468,56,0,0,0
500,323,543,57,0,0,1
500,324,1059,60,0,0,0
500,325,1056,61,0,0,0
500,325,1089,62,0,0,0
500,326,1079,64,0,0,0
500,327,487,65,0,0,0
500,328,543,67,0,0,0
500,328,554,68,0,0,0
500,332,532,69,0,0,0
500,333,484,71,0,0,0
500,333,556,72,0,0,0
500,334,530,73,0,0,0
500,334,548,74,0,0,0
500,335,1043,75,0,0,0
500,336,1066,76,0,0,0
500,337,520,77,0,0,0
500,337,533,78,0,0,0
500,337,1113,82,0,2,0
500,339,1090,84,0,0,0
500,340,1059,88,0,0,0
500,341,490,89,0,0,0
500,341,1043,90,0,0,1
500,341,1079,92,0,0,0
500,342,1042,95,0,0,1
500,343,1054,96,0,0,0
500,344,580,97,0,0,0
500,345,591,98,0,0,0
500,346,1101,100,0,0,0
500,348,624,102,0,0,0
500,348,1073,103,0,0,0
500,349,588,104,0,0,0
500,349,1103,105,0,2,1
500,349,1107,106,0,2,0
500,350,1068,107,0,0,0
500,350,1102,108,0,0,1
500,351,620,110,0,0,0
500,351,1060,112,0,0,0
500,351,1109,113,0,2,0
500,352,606,114,0,0,0
500,352,1047,115,0,0,0
500,352,1063,116,0,0,1
500,353,1062,118,0,0,1
500,353,1104,120,0,2,1
500,354,1019,121,0,0,0
500,354,1105,123,0,2,1
500,355,593,124,0,0,0
500,356,1017,127,0,0,0
500,358,614,128,0,0,0
500,358,1117,130,0,2,0
500,359,1055,131,0,0,0
500,361,1016,134,0,0,0
500,361,1023,135,0,0,1
500,362,1022,136,0,0,1
500,362,1043,137,0,0,0
500,362,1052,138,0,0,0
500,364,936,140,0,0,0
500,365,1052,141,0,0,0
500,367,1040,145,0,0,0
500,368,1006,148,0,0,0
500,371,940,153,0,0,0
500,371,1026,154,0,0,0
500,371,1046,155,0,0,0
500,374,990,156,0,0,0
500,375,987,157,0,0,0
500,376,1003,159,0,0,0
500,377,588,160,0,0,0
500,377,938,161,0,0,0
500,377,1013,162,0,0,0
500,378,956,163,0,0,0
500,379,586,164,0,0,0
500,379,935,166,0,0,0
500,379,967,167,0,0,0
500,379,1007,168,0,0,0
500,380,1025,171,0,0,0
500,381,959,172,0,0,0
500,384,938,174,0,0,0
500,385,956,175,0,0,0
500,387,951,177,0,0,0
500,387,1007,179,0,0,0
500,389,1044,182,0,0,0
500,391,599,185,0,0,0
500,392,971,186,0,0,0
500,392,1011,187,0,0,0
500,393,1046,188,0,0,0
500,394,1002,191,0,0,0
500,394,1051,193,0,0,0
500,395,947,195,0,0,0
500,395,964,196,0,0,0
500,395,1049,198,0,0,0
500,396,1047,201,0,0,0
500,397,600,203,0,0,0
500,398,608,207,0,0,0
500,398,717,208,0,0,0
500,398,724,209,0,0,0
500,399,382,210,0,0,0
500,399,729,212,0,0,0
500,399,1068,213,0,0,0
500,399,1080,214,0,0,0
500,400,604,216,0,0,0
500,400,940,217,0,0,0
500,401,710,218,0,0,0
500,401,720,219,0,0,0
500,401,1044,221,0,0,0
500,402,377,222,0,0,0
500,405,1064,225,0,0,0
500,406,1045,226,0,0,0
500,407,1068,229,0,0,0
500,410,968,232,0,0,0
500,410,1044,233,0,0,0
500,411,626,235,0,0,0
500,411,711,236,0,0,0
500,412,381,238,0,0,0
500,412,1070,242,0,0,0
500,413,918,243,0,0,0
500,413,926,245,0,0,0
500,413,1053,247,0,0,0
500,413,1056,248,0,0,0
500,413,1084,249,0,0,1
500,414,710,250,0,0,0
500,414,720,251,0,0,0
500,414,1080,253,0,0,0
500,414,1083,254,0,0,1
500,415,1054,255,0,0,0
500,415,1082,256,0,0,1
500,416,659,258,0,0,0
